decoder.module.generator.resblocks.5.adain1.0.fc.weight	(256, 128)	torch.float32
decoder.module.generator.resblocks.5.adain1.1.fc.bias	(256,)	torch.float32
decoder.module.generator.resblocks.5.adain1.1.fc.weight	(256, 128)	torch.float32
decoder.module.generator.resblocks.5.adain1.2.fc.bias	(256,)	torch.float32
decoder.module.generator.resblocks.5.adain1.2.fc.weight	(256, 128)	torch.float32
decoder.module.generator.resblocks.5.adain2.0.fc.bias	(256,)	torch.float32
decoder.module.generator.resblocks.5.adain2.0.fc.weight	(256, 128)	torch.float32
decoder.module.generator.resblocks.5.adain2.1.fc.bias	(256,)	torch.float32
decoder.module.generator.resblocks.5.adain2.1.fc.weight	(256, 128)	torch.float32
decoder.module.generator.resblocks.5.adain2.2.fc.bias	(256,)	torch.float32
decoder.module.generator.resblocks.5.adain2.2.fc.weight	(256, 128)	torch.float32
decoder.module.generator.resblocks.5.alpha1.0	(1, 128, 1)	torch.float32
decoder.module.generator.resblocks.5.alpha1.1	(1, 128, 1)	torch.float32
decoder.module.generator.resblocks.5.alpha1.2	(1, 128, 1)	torch.float32
decoder.module.generator.resblocks.5.alpha2.0	(1, 128, 1)	torch.float32
decoder.module.generator.resblocks.5.alpha2.1	(1, 128, 1)	torch.float32
decoder.module.generator.resblocks.5.alpha2.2	(1, 128, 1)	torch.float32
decoder.module.generator.resblocks.5.convs1.0.bias	(128,)	torch.float32
decoder.module.generator.resblocks.5.convs1.0.weight_g	(128, 1, 1)	torch.float32
decoder.module.generator.resblocks.5.convs1.0.weight_v	(128, 128, 11)	torch.float32
decoder.module.generator.resblocks.5.convs1.1.bias	(128,)	torch.float32
decoder.module.generator.resblocks.5.convs1.1.weight_g	(128, 1, 1)	torch.float32
decoder.module.generator.resblocks.5.convs1.1.weight_v	(128, 128, 11)	torch.float32
decoder.module.generator.resblocks.5.convs1.2.bias	(128,)	torch.float32
decoder.module.generator.resblocks.5.convs1.2.weight_g	(128, 1, 1)	torch.float32
decoder.module.generator.resblocks.5.convs1.2.weight_v	(128, 128, 11)	torch.float32
decoder.module.generator.resblocks.5.convs2.0.bias	(128,)	torch.float32
decoder.module.generator.resblocks.5.convs2.0.weight_g	(128, 1, 1)	torch.float32
decoder.module.generator.resblocks.5.convs2.0.weight_v	(128, 128, 11)	torch.float32
decoder.module.generator.resblocks.5.convs2.1.bias	(128,)	torch.float32
decoder.module.generator.resblocks.5.convs2.1.weight_g	(128, 1, 1)	torch.float32
decoder.module.generator.resblocks.5.convs2.1.weight_v	(128, 128, 11)	torch.float32
decoder.module.generator.resblocks.5.convs2.2.bias	(128,)	torch.float32
decoder.module.generator.resblocks.5.convs2.2.weight_g	(128, 1, 1)	torch.float32
decoder.module.generator.resblocks.5.convs2.2.weight_v	(128, 128, 11)	torch.float32
decoder.module.generator.ups.0.bias	(256,)	torch.float32
decoder.module.generator.ups.0.weight_g	(512, 1, 1)	torch.float32
decoder.module.generator.ups.0.weight_v	(512, 256, 20)	torch.float32
decoder.module.generator.ups.1.bias	(128,)	torch.float32
decoder.module.generator.ups.1.weight_g	(256, 1, 1)	torch.float32
decoder.module.generator.ups.1.weight_v	(256, 128, 12)	torch.float32
decoder.module.N_conv.bias	(1,)	torch.float32
decoder.module.N_conv.weight_g	(1, 1, 1)	torch.float32
decoder.module.N_conv.weight_v	(1, 1, 3)	torch.float32
predictor.module.duration_proj.linear_layer.bias	(50,)	torch.float32
predictor.module.duration_proj.linear_layer.weight	(50, 512)	torch.float32
predictor.module.F0_proj.bias	(1,)	torch.float32
predictor.module.F0_proj.weight	(1, 256, 1)	torch.float32
predictor.module.F0.0.conv1.bias	(512,)	torch.float32
predictor.module.F0.0.conv1.weight_g	(512, 1, 1)	torch.float32
predictor.module.F0.0.conv1.weight_v	(512, 512, 3)	torch.float32
predictor.module.F0.0.conv2.bias	(512,)	torch.float32
predictor.module.F0.0.conv2.weight_g	(512, 1, 1)	torch.float32
predictor.module.F0.0.conv2.weight_v	(512, 512, 3)	torch.float32
predictor.module.F0.0.norm1.fc.bias	(1024,)	torch.float32
predictor.module.F0.0.norm1.fc.weight	(1024, 128)	torch.float32
predictor.module.F0.0.norm2.fc.bias	(1024,)	torch.float32
predictor.module.F0.0.norm2.fc.weight	(1024, 128)	torch.float32
predictor.module.F0.1.conv1.bias	(256,)	torch.float32
predictor.module.F0.1.conv1.weight_g	(256, 1, 1)	torch.float32
predictor.module.F0.1.conv1.weight_v	(256, 512, 3)	torch.float32
predictor.module.F0.1.conv1x1.weight_g	(256, 1, 1)	torch.float32
predictor.module.F0.1.conv1x1.weight_v	(256, 512, 1)	torch.float32
predictor.module.F0.1.conv2.bias	(256,)	torch.float32
predictor.module.F0.1.conv2.weight_g	(256, 1, 1)	torch.float32
predictor.module.F0.1.conv2.weight_v	(256, 256, 3)	torch.float32
predictor.module.F0.1.norm1.fc.bias	(1024,)	torch.float32
predictor.module.F0.1.norm1.fc.weight	(1024, 128)	torch.float32
predictor.module.F0.1.norm2.fc.bias	(512,)	torch.float32
predictor.module.F0.1.norm2.fc.weight	(512, 128)	torch.float32
predictor.module.F0.1.pool.bias	(512,)	torch.float32
predictor.module.F0.1.pool.weight_g	(512, 1, 1)	torch.float32
predictor.module.F0.1.pool.weight_v	(512, 1, 3)	torch.float32
predictor.module.F0.2.conv1.bias	(256,)	torch.float32
predictor.module.F0.2.conv1.weight_g	(256, 1, 1)	torch.float32
predictor.module.F0.2.conv1.weight_v	(256, 256, 3)	torch.float32
predictor.module.F0.2.conv2.bias	(256,)	torch.float32
predictor.module.F0.2.conv2.weight_g	(256, 1, 1)	torch.float32
predictor.module.F0.2.conv2.weight_v	(256, 256, 3)	torch.float32
predictor.module.F0.2.norm1.fc.bias	(512,)	torch.float32
predictor.module.F0.2.norm1.fc.weight	(512, 128)	torch.float32
predictor.module.F0.2.norm2.fc.bias	(512,)	torch.float32
predictor.module.F0.2.norm2.fc.weight	(512, 128)	torch.float32
predictor.module.lstm.bias_hh_l0	(1024,)	torch.float32
predictor.module.lstm.bias_hh_l0_reverse	(1024,)	torch.float32
predictor.module.lstm.bias_ih_l0	(1024,)	torch.float32
predictor.module.lstm.bias_ih_l0_reverse	(1024,)	torch.float32
predictor.module.lstm.weight_hh_l0	(1024, 256)	torch.float32
predictor.module.lstm.weight_hh_l0_reverse	(1024, 256)	torch.float32
predictor.module.lstm.weight_ih_l0	(1024, 640)	torch.float32
predictor.module.lstm.weight_ih_l0_reverse	(1024, 640)	torch.float32
predictor.module.N_proj.bias	(1,)	torch.float32
predictor.module.N_proj.weight	(1, 256, 1)	torch.float32
predictor.module.N.0.conv1.bias	(512,)	torch.float32
predictor.module.N.0.conv1.weight_g	(512, 1, 1)	torch.float32
predictor.module.N.0.conv1.weight_v	(512, 512, 3)	torch.float32
predictor.module.N.0.conv2.bias	(512,)	torch.float32
predictor.module.N.0.conv2.weight_g	(512, 1, 1)	torch.float32
predictor.module.N.0.conv2.weight_v	(512, 512, 3)	torch.float32
predictor.module.N.0.norm1.fc.bias	(1024,)	torch.float32
predictor.module.N.0.norm1.fc.weight	(1024, 128)	torch.float32
predictor.module.N.0.norm2.fc.bias	(1024,)	torch.float32
predictor.module.N.0.norm2.fc.weight	(1024, 128)	torch.float32
predictor.module.N.1.conv1.bias	(256,)	torch.float32
predictor.module.N.1.conv1.weight_g	(256, 1, 1)	torch.float32
predictor.module.N.1.conv1.weight_v	(256, 512, 3)	torch.float32
predictor.module.N.1.conv1x1.weight_g	(256, 1, 1)	torch.float32
predictor.module.N.1.conv1x1.weight_v	(256, 512, 1)	torch.float32
predictor.module.N.1.conv2.bias	(256,)	torch.float32
predictor.module.N.1.conv2.weight_g	(256, 1, 1)	torch.float32
predictor.module.N.1.conv2.weight_v	(256, 256, 3)	torch.float32
predictor.module.N.1.norm1.fc.bias	(1024,)	torch.float32
predictor.module.N.1.norm1.fc.weight	(1024, 128)	torch.float32
predictor.module.N.1.norm2.fc.bias	(512,)	torch.float32
predictor.module.N.1.norm2.fc.weight	(512, 128)	torch.float32
predictor.module.N.1.pool.bias	(512,)	torch.float32
predictor.module.N.1.pool.weight_g	(512, 1, 1)	torch.float32
predictor.module.N.1.pool.weight_v	(512, 1, 3)	torch.float32
predictor.module.N.2.conv1.bias	(256,)	torch.float32
predictor.module.N.2.conv1.weight_g	(256, 1, 1)	torch.float32
predictor.module.N.2.conv1.weight_v	(256, 256, 3)	torch.float32
predictor.module.N.2.conv2.bias	(256,)	torch.float32
predictor.module.N.2.conv2.weight_g	(256, 1, 1)	torch.float32
predictor.module.N.2.conv2.weight_v	(256, 256, 3)	torch.float32
predictor.module.N.2.norm1.fc.bias	(512,)	torch.float32
predictor.module.N.2.norm1.fc.weight	(512, 128)	torch.float32
predictor.module.N.2.norm2.fc.bias	(512,)	torch.float32
predictor.module.N.2.norm2.fc.weight	(512, 128)	torch.float32
predictor.module.shared.bias_hh_l0	(1024,)	torch.float32
predictor.module.shared.bias_hh_l0_reverse	(1024,)	torch.float32
predictor.module.shared.bias_ih_l0	(1024,)	torch.float32
predictor.module.shared.bias_ih_l0_reverse	(1024,)	torch.float32
predictor.module.shared.weight_hh_l0	(1024, 256)	torch.float32
predictor.module.shared.weight_hh_l0_reverse	(1024, 256)	torch.float32
predictor.module.shared.weight_ih_l0	(1024, 640)	torch.float32
predictor.module.shared.weight_ih_l0_reverse	(1024, 640)	torch.float32
predictor.module.text_encoder.lstms.0.bias_hh_l0	(1024,)	torch.float32
predictor.module.text_encoder.lstms.0.bias_hh_l0_reverse	(1024,)	torch.float32
predictor.module.text_encoder.lstms.0.bias_ih_l0	(1024,)	torch.float32
predictor.module.text_encoder.lstms.0.bias_ih_l0_reverse	(1024,)	torch.float32
predictor.module.text_encoder.lstms.0.weight_hh_l0	(1024, 256)	torch.float32
predictor.module.text_encoder.lstms.0.weight_hh_l0_reverse	(1024, 256)	torch.float32
predictor.module.text_encoder.lstms.0.weight_ih_l0	(1024, 640)	torch.float32
predictor.module.text_encoder.lstms.0.weight_ih_l0_reverse	(1024, 640)	torch.float32
predictor.module.text_encoder.lstms.1.fc.bias	(1024,)	torch.float32
predictor.module.text_encoder.lstms.1.fc.weight	(1024, 128)	torch.float32
predictor.module.text_encoder.lstms.2.bias_hh_l0	(1024,)	torch.float32
predictor.module.text_encoder.lstms.2.bias_hh_l0_reverse	(1024,)	torch.float32
predictor.module.text_encoder.lstms.2.bias_ih_l0	(1024,)	torch.float32
predictor.module.text_encoder.lstms.2.bias_ih_l0_reverse	(1024,)	torch.float32
predictor.module.text_encoder.lstms.2.weight_hh_l0	(1024, 256)	torch.float32
predictor.module.text_encoder.lstms.2.weight_hh_l0_reverse	(1024, 256)	torch.float32
predictor.module.text_encoder.lstms.2.weight_ih_l0	(1024, 640)	torch.float32
predictor.module.text_encoder.lstms.2.weight_ih_l0_reverse	(1024, 640)	torch.float32
predictor.module.text_encoder.lstms.3.fc.bias	(1024,)	torch.float32
predictor.module.text_encoder.lstms.3.fc.weight	(1024, 128)	torch.float32
predictor.module.text_encoder.lstms.4.bias_hh_l0	(1024,)	torch.float32
predictor.module.text_encoder.lstms.4.bias_hh_l0_reverse	(1024,)	torch.float32
predictor.module.text_encoder.lstms.4.bias_ih_l0	(1024,)	torch.float32
predictor.module.text_encoder.lstms.4.bias_ih_l0_reverse	(1024,)	torch.float32
predictor.module.text_encoder.lstms.4.weight_hh_l0	(1024, 256)	torch.float32
predictor.module.text_encoder.lstms.4.weight_hh_l0_reverse	(1024, 256)	torch.float32
predictor.module.text_encoder.lstms.4.weight_ih_l0	(1024, 640)	torch.float32
predictor.module.text_encoder.lstms.4.weight_ih_l0_reverse	(1024, 640)	torch.float32
predictor.module.text_encoder.lstms.5.fc.bias	(1024,)	torch.float32
predictor.module.text_encoder.lstms.5.fc.weight	(1024, 128)	torch.float32
text_encoder.module.cnn.0.0.bias	(512,)	torch.float32
text_encoder.module.cnn.0.0.weight_g	(512, 1, 1)	torch.float32
text_encoder.module.cnn.0.0.weight_v	(512, 512, 5)	torch.float32
text_encoder.module.cnn.0.1.beta	(512,)	torch.float32
text_encoder.module.cnn.0.1.gamma	(512,)	torch.float32
text_encoder.module.cnn.1.0.bias	(512,)	torch.float32
text_encoder.module.cnn.1.0.weight_g	(512, 1, 1)	torch.float32
text_encoder.module.cnn.1.0.weight_v	(512, 512, 5)	torch.float32
text_encoder.module.cnn.1.1.beta	(512,)	torch.float32
text_encoder.module.cnn.1.1.gamma	(512,)	torch.float32
text_encoder.module.cnn.2.0.bias	(512,)	torch.float32
text_encoder.module.cnn.2.0.weight_g	(512, 1, 1)	torch.float32
text_encoder.module.cnn.2.0.weight_v	(512, 512, 5)	torch.float32
text_encoder.module.cnn.2.1.beta	(512,)	torch.float32
text_encoder.module.cnn.2.1.gamma	(512,)	torch.float32
text_encoder.module.embedding.weight	(178, 512)	torch.float32
text_encoder.module.lstm.bias_hh_l0	(1024,)	torch.float32
text_encoder.module.lstm.bias_hh_l0_reverse	(1024,)	torch.float32
text_encoder.module.lstm.bias_ih_l0	(1024,)	torch.float32
text_encoder.module.lstm.bias_ih_l0_reverse	(1024,)	torch.float32
text_encoder.module.lstm.weight_hh_l0	(1024, 256)	torch.float32
text_encoder.module.lstm.weight_hh_l0_reverse	(1024, 256)	torch.float32
text_encoder.module.lstm.weight_ih_l0	(1024, 512)	torch.float32
text_encoder.module.lstm.weight_ih_l0_reverse	(1024, 512)	torch.float32
